Timestamp,px_raw,py_raw,pz_raw,r_raw,p_raw,y_raw,px_est,py_est,pz_est,r_est,p_est,y_est
1763276151.584949970245,1.598738000000,1.872698000000,0.073761000000,-0.029426436701,0.002673297696,0.792275202578,1.606268334554,1.873633699097,0.071106580638,-0.012727750609,0.001861532612,0.396665485734
1763276151.604217052460,1.598738000000,1.872698000000,0.073761000000,-0.029426436701,0.002673297696,0.792275202578,1.602756409262,1.875427368456,0.071815939585,-0.013456409534,0.001758416901,0.413966435577
1763276151.624161005020,1.595075000000,1.888687000000,0.078464000000,-0.029282867417,0.000289716571,0.793354097518,1.599106580871,1.881504923210,0.073739763302,-0.014129620713,0.001569247671,0.430557259476
1763276151.644848108292,1.582710000000,1.899953000000,0.077598000000,-0.032093493763,0.001403350749,0.952528097408,1.592739158539,1.889312573691,0.074887345788,-0.014897769848,0.001365884865,0.453383791229
1763276151.664103984833,1.582710000000,1.899953000000,0.077598000000,-0.032093493763,0.001403350749,0.952528097408,1.588272012939,1.894738146311,0.075720776227,-0.015636485614,0.001187863169,0.475212195467
1763276151.684576988220,1.582710000000,1.899953000000,0.077598000000,-0.032093493763,0.001403350749,0.952528097408,1.584981039455,1.898744505609,0.076329697594,-0.016346369989,0.001032746861,0.496086101899
1763276151.704472064972,1.582710000000,1.899953000000,0.077598000000,-0.032093493763,0.001403350749,0.952528097408,1.582696515165,1.901494225681,0.076769515509,-0.017028097160,0.000898304135,0.516047234833
1763276151.724395036697,1.579321000000,1.891885000000,0.091941000000,-0.031128000813,-0.000509858359,0.952127151798,1.580078567368,1.900983923174,0.081390014297,-0.017623315700,0.000708922550,0.535117437504
1763276151.744606971741,1.571422000000,1.885858000000,0.082524000000,-0.031361007966,-0.001786644714,1.111472475243,1.575842490556,1.898740020909,0.081926494150,-0.018179385686,0.000436685674,0.560321850846
1763276151.764189004898,1.571422000000,1.885858000000,0.082524000000,-0.031361007966,-0.001786644714,1.111472475243,1.572878671021,1.896954305913,0.082302619461,-0.018717394279,0.000189541089,0.584424147278
1763276151.788948059082,1.571422000000,1.885858000000,0.082524000000,-0.031361007966,-0.001786644714,1.111472475243,1.570355645235,1.896030721617,0.082620673541,-0.019237303667,-0.000034602111,0.607472509859
1763276151.804177999496,1.571422000000,1.885858000000,0.082524000000,-0.031361007966,-0.001786644714,1.111472475243,1.569395384623,1.894411358330,0.082746255754,-0.019739182497,-0.000237681354,0.629513015829
1763276151.824132919312,1.568199000000,1.886835000000,0.086416000000,-0.031346424927,-0.003301943941,1.110878361223,1.567385957302,1.893906564758,0.084043780681,-0.020207337393,-0.000486345536,0.650563361124
1763276151.844635963440,1.557398000000,1.883291000000,0.078790000000,-0.034380673035,-0.005210245961,1.266524321652,1.562705436566,1.892447377434,0.082701591659,-0.020749023152,-0.000869980650,0.677498992950
1763276151.865816116333,1.557398000000,1.883291000000,0.078790000000,-0.034380673035,-0.005210245961,1.266524321652,1.559303659781,1.891356087266,0.081716297399,-0.021276505771,-0.001223066076,0.703256861877
1763276151.884450912476,1.557398000000,1.883291000000,0.078790000000,-0.034380673035,-0.005210245961,1.266524321652,1.557120651412,1.890316935085,0.080976072477,-0.021789267530,-0.001547896554,0.727888456279
1763276151.904463052750,1.557398000000,1.883291000000,0.078790000000,-0.034380673035,-0.005210245961,1.266524321652,1.555476206957,1.889606836202,0.080441620303,-0.022286947115,-0.001846619284,0.751443013805
1763276151.924236059189,1.569303000000,1.876253000000,0.092085000000,-0.033981892707,-0.007362331380,1.266303806681,1.557935313712,1.886910726356,0.084031316517,-0.022729048159,-0.002209179574,0.773957408938
