Quat_X	Quat_Y	Quat_Z	Quat_W	Roll(deg)	Pitch(deg)	Yaw(deg)
-0.011954	-0.019399	0.945403	-0.325107	-1.657512	2.018155	-142.074862
-0.011954	-0.019399	0.945403	-0.325107	-1.657512	2.018155	-142.074862
-0.012438	-0.019820	0.945442	-0.324948	-1.685508	2.086015	-142.095042
-0.012428	-0.019425	0.960746	-0.276468	-1.746152	1.984040	-147.922423
-0.012428	-0.019425	0.960746	-0.276468	-1.746152	1.984040	-147.922423
-0.012428	-0.019425	0.960746	-0.276468	-1.746152	1.984040	-147.922423
-0.012428	-0.019425	0.960746	-0.276468	-1.746152	1.984040	-147.922423
-0.012701	-0.019857	0.960758	-0.276385	-1.785299	2.027635	-147.933304
-0.007217	-0.020855	0.974774	-0.222102	-2.146927	1.337047	-154.353657
-0.007217	-0.020855	0.974774	-0.222102	-2.146927	1.337047	-154.353657
-0.007217	-0.020855	0.974774	-0.222102	-2.146927	1.337047	-154.353657
-0.007217	-0.020855	0.974774	-0.222102	-2.146927	1.337047	-154.353657
-0.007242	-0.021005	0.974763	-0.222134	-2.163016	1.343727	-154.350115
-0.005104	-0.023837	0.985091	-0.170297	-2.592506	1.041383	-160.407498
-0.005104	-0.023837	0.985091	-0.170297	-2.592506	1.041383	-160.407498
-0.005104	-0.023837	0.985091	-0.170297	-2.592506	1.041383	-160.407498
-0.005104	-0.023837	0.985091	-0.170297	-2.592506	1.041383	-160.407498
-0.005314	-0.023820	0.985202	-0.169650	-2.587197	1.063061	-160.483186
-0.004633	-0.027378	0.990927	-0.131498	-3.040849	0.938676	-164.906716
-0.004633	-0.027378	0.990927	-0.131498	-3.040849	0.938676	-164.906716
-0.004633	-0.027378	0.990927	-0.131498	-3.040849	0.938676	-164.906716
-0.004633	-0.027378	0.990927	-0.131498	-3.040849	0.938676	-164.906716
-0.004320	-0.027569	0.990943	-0.131352	-3.067386	0.905554	-164.922879
-0.004937	-0.030680	0.993216	-0.112053	-3.430955	0.955887	-167.155032
-0.004937	-0.030680	0.993216	-0.112053	-3.430955	0.955887	-167.155032
-0.004937	-0.030680	0.993216	-0.112053	-3.430955	0.955887	-167.155032
-0.004937	-0.030680	0.993216	-0.112053	-3.430955	0.955887	-167.155032
-0.005247	-0.030960	0.993195	-0.112147	-3.458807	0.995091	-167.145469
-0.004753	-0.030331	0.993848	-0.106416	-3.398754	0.911208	-167.803747
-0.004753	-0.030331	0.993848	-0.106416	-3.398754	0.911208	-167.803747
-0.004753	-0.030331	0.993848	-0.106416	-3.398754	0.911208	-167.803747
-0.004753	-0.030331	0.993848	-0.106416	-3.398754	0.911208	-167.803747
-0.004870	-0.030247	0.993923	-0.105726	-3.388400	0.921161	-167.883530
-0.004908	-0.029438	0.993924	-0.105945	-3.295503	0.916426	-167.857692
-0.004908	-0.029438	0.993924	-0.105945	-3.295503	0.916426	-167.857692
-0.004908	-0.029438	0.993924	-0.105945	-3.295503	0.916426	-167.857692
-0.004908	-0.029438	0.993924	-0.105945	-3.295503	0.916426	-167.857692
-0.004472	-0.030379	0.993930	-0.105641	-3.408320	0.877132	-167.892155
-0.002659	-0.028582	0.993114	-0.113582	-3.220011	0.674626	-166.969876
-0.002659	-0.028582	0.993114	-0.113582	-3.220011	0.674626	-166.969876
-0.002659	-0.028582	0.993114	-0.113582	-3.220011	0.674626	-166.969876
-0.002659	-0.028582	0.993114	-0.113582	-3.220011	0.674626	-166.969876
-0.002321	-0.029760	0.993103	-0.113380	-3.358710	0.650800	-166.992859
-0.004204	-0.032816	0.988798	-0.145548	-3.651248	1.023725	-163.285372
-0.004204	-0.032816	0.988798	-0.145548	-3.651248	1.023725	-163.285372
-0.004204	-0.032816	0.988798	-0.145548	-3.651248	1.023725	-163.285372
-0.004204	-0.032816	0.988798	-0.145548	-3.651248	1.023725	-163.285372
-0.003669	-0.033300	0.988878	-0.144907	-3.715669	0.968757	-163.358211
-0.006762	-0.033382	0.980195	-0.195084	-3.601986	1.505949	-157.534862
-0.006762	-0.033382	0.980195	-0.195084	-3.601986	1.505949	-157.534862
-0.006762	-0.033382	0.980195	-0.195084	-3.601986	1.505949	-157.534862
-0.006762	-0.033382	0.980195	-0.195084	-3.601986	1.505949	-157.534862
-0.005955	-0.035189	0.966526	-0.254075	-3.728243	1.684315	-150.598075
-0.005955	-0.035189	0.966526	-0.254075	-3.728243	1.684315	-150.598075
-0.005955	-0.035189	0.966526	-0.254075	-3.728243	1.684315	-150.598075
-0.005955	-0.035189	0.966526	-0.254075	-3.728243	1.684315	-150.598075
-0.005955	-0.035189	0.966526	-0.254075	-3.728243	1.684315	-150.598075
-0.005721	-0.035654	0.966602	-0.253726	-3.787223	1.670555	-150.639407
-0.004701	-0.033385	0.950069	-0.310214	-3.471157	1.698812	-143.885963
-0.004701	-0.033385	0.950069	-0.310214	-3.471157	1.698812	-143.885963
-0.004701	-0.033385	0.950069	-0.310214	-3.471157	1.698812	-143.885963
-0.004701	-0.033385	0.950069	-0.310214	-3.471157	1.698812	-143.885963
-0.004317	-0.033960	0.950033	-0.310267	-3.547379	1.677626	-143.879380
-0.004057	-0.030066	0.935791	-0.351248	-3.063516	1.645431	-138.896878
-0.004057	-0.030066	0.935791	-0.351248	-3.063516	1.645431	-138.896878
-0.004057	-0.030066	0.935791	-0.351248	-3.063516	1.645431	-138.896878
-0.004057	-0.030066	0.935791	-0.351248	-3.063516	1.645431	-138.896878
-0.004255	-0.030404	0.935765	-0.351285	-3.091792	1.680400	-138.893209
-0.003247	-0.023824	0.928956	-0.369408	-2.400001	1.354266	-136.656964
-0.003247	-0.023824	0.928956	-0.369408	-2.400001	1.354266	-136.656964
-0.003247	-0.023824	0.928956	-0.369408	-2.400001	1.354266	-136.656964
-0.003247	-0.023824	0.928956	-0.369408	-2.400001	1.354266	-136.656964
-0.003051	-0.024690	0.929050	-0.369117	-2.500987	1.369274	-136.693463
-0.002439	-0.020671	0.927944	-0.372137	-2.094917	1.140915	-136.315944
-0.002439	-0.020671	0.927944	-0.372137	-2.094917	1.140915	-136.315944
-0.002439	-0.020671	0.927944	-0.372137	-2.094917	1.140915	-136.315944
-0.002439	-0.020671	0.927944	-0.372137	-2.094917	1.140915	-136.315944
-0.002736	-0.020821	0.928076	-0.371798	-2.098653	1.178133	-136.358357
-0.004782	-0.018893	0.928207	-0.371553	-1.806720	1.313156	-136.389134
-0.004782	-0.018893	0.928207	-0.371553	-1.806720	1.313156	-136.389134
-0.004782	-0.018893	0.928207	-0.371553	-1.806720	1.313156	-136.389134
-0.004782	-0.018893	0.928207	-0.371553	-1.806720	1.313156	-136.389134
-0.005196	-0.019431	0.928343	-0.371181	-1.846921	1.379366	-136.436038
-0.004508	-0.016547	0.928201	-0.371684	-1.568532	1.184340	-136.370446
-0.004508	-0.016547	0.928201	-0.371684	-1.568532	1.184340	-136.370446
-0.004508	-0.016547	0.928201	-0.371684	-1.568532	1.184340	-136.370446
-0.004508	-0.016547	0.928201	-0.371684	-1.568532	1.184340	-136.370446
-0.004353	-0.016731	0.928247	-0.371562	-1.594865	1.175479	-136.385535
-0.007846	-0.017863	0.929234	-0.368976	-1.571157	1.590941	-136.708193
-0.007846	-0.017863	0.929234	-0.368976	-1.571157	1.590941	-136.708193
-0.007846	-0.017863	0.929234	-0.368976	-1.571157	1.590941	-136.708193
-0.007846	-0.017863	0.929234	-0.368976	-1.571157	1.590941	-136.708193
-0.007822	-0.017922	0.929090	-0.369337	-1.577839	1.591491	-136.663748
-0.011522	-0.017969	0.933232	-0.358640	-1.449104	1.971031	-137.981507
-0.011522	-0.017969	0.933232	-0.358640	-1.449104	1.971031	-137.981507
-0.011522	-0.017969	0.933232	-0.358640	-1.449104	1.971031	-137.981507
-0.011522	-0.017969	0.933232	-0.358640	-1.449104	1.971031	-137.981507
-0.011633	-0.018372	0.933291	-0.358462	-1.488063	1.999185	-138.004013
-0.012113	-0.016764	0.943072	-0.331945	-1.351804	1.947074	-141.240602
-0.012113	-0.016764	0.943072	-0.331945	-1.351804	1.947074	-141.240602
-0.012113	-0.016764	0.943072	-0.331945	-1.351804	1.947074	-141.240602
-0.012113	-0.016764	0.943072	-0.331945	-1.351804	1.947074	-141.240602
-0.012372	-0.017147	0.942964	-0.332222	-1.382800	1.990050	-141.207590
-0.011768	-0.014008	0.958566	-0.284283	-1.155946	1.749241	-146.979975
-0.011768	-0.014008	0.958566	-0.284283	-1.155946	1.749241	-146.979975
-0.011768	-0.014008	0.958566	-0.284283	-1.155946	1.749241	-146.979975
-0.011768	-0.014008	0.958566	-0.284283	-1.155946	1.749241	-146.979975
-0.011914	-0.014374	0.958553	-0.284302	-1.191387	1.777228	-146.978296
-0.009599	-0.015354	0.974885	-0.221972	-1.471730	1.463044	-154.364748
-0.009599	-0.015354	0.974885	-0.221972	-1.471730	1.463044	-154.364748
-0.009599	-0.015354	0.974885	-0.221972	-1.471730	1.463044	-154.364748
-0.009599	-0.015354	0.974885	-0.221972	-1.471730	1.463044	-154.364748
-0.009610	-0.015940	0.974923	-0.221763	-1.537269	1.478843	-154.390120
-0.008151	-0.014305	0.988111	-0.152860	-1.477439	1.173585	-162.427326
-0.008151	-0.014305	0.988111	-0.152860	-1.477439	1.173585	-162.427326
-0.008151	-0.014305	0.988111	-0.152860	-1.477439	1.173585	-162.427326
-0.008151	-0.014305	0.988111	-0.152860	-1.477439	1.173585	-162.427326
-0.008446	-0.013992	0.988126	-0.152775	-1.436931	1.201390	-162.437150
-0.004510	-0.016582	0.996329	-0.083860	-1.850293	0.674274	-170.388514
-0.004510	-0.016582	0.996329	-0.083860	-1.850293	0.674274	-170.388514
-0.004510	-0.016582	0.996329	-0.083860	-1.850293	0.674274	-170.388514
-0.004510	-0.016582	0.996329	-0.083860	-1.850293	0.674274	-170.388514
-0.004453	-0.016968	0.996322	-0.083868	-1.894919	0.671487	-170.387749
-0.003761	-0.020841	0.999093	-0.036946	-2.370887	0.518829	-175.775123
-0.003761	-0.020841	0.999093	-0.036946	-2.370887	0.518829	-175.775123
-0.003761	-0.020841	0.999093	-0.036946	-2.370887	0.518829	-175.775123
-0.003761	-0.020841	0.999093	-0.036946	-2.370887	0.518829	-175.775123
-0.003253	-0.021595	0.999081	-0.036868	-2.459426	0.463663	-175.783223
-0.005647	-0.026476	0.999435	-0.019911	-3.020958	0.707160	-177.736027
-0.005647	-0.026476	0.999435	-0.019911	-3.020958	0.707160	-177.736027
-0.005647	-0.026476	0.999435	-0.019911	-3.020958	0.707160	-177.736027
-0.005647	-0.026476	0.999435	-0.019911	-3.020958	0.707160	-177.736027
-0.005632	-0.025754	0.999459	-0.019689	-2.938394	0.703154	-177.760912
-0.001814	-0.024215	0.999537	-0.018348	-2.770843	0.258686	-177.902993
-0.001814	-0.024215	0.999537	-0.018348	-2.770843	0.258686	-177.902993
-0.001814	-0.024215	0.999537	-0.018348	-2.770843	0.258686	-177.902993
-0.001814	-0.024215	0.999537	-0.018348	-2.770843	0.258686	-177.902993
-0.001698	-0.024939	0.999528	-0.017845	-2.854186	0.245483	-177.960481
-0.004977	-0.027291	0.999480	-0.016456	-3.118027	0.621501	-178.130386
-0.004977	-0.027291	0.999480	-0.016456	-3.118027	0.621501	-178.130386
-0.004977	-0.027291	0.999480	-0.016456	-3.118027	0.621501	-178.130386
-0.004977	-0.027291	0.999480	-0.016456	-3.118027	0.621501	-178.130386
-0.005063	-0.027449	0.999478	-0.016239	-3.136119	0.630966	-178.155612
-0.006524	-0.026700	0.999367	-0.022576	-3.042520	0.816224	-177.433460
-0.006524	-0.026700	0.999367	-0.022576	-3.042520	0.816224	-177.433460
-0.006524	-0.026700	0.999367	-0.022576	-3.042520	0.816224	-177.433460
-0.006524	-0.026700	0.999367	-0.022576	-3.042520	0.816224	-177.433460
-0.006183	-0.027403	0.999370	-0.021689	-3.124642	0.776204	-177.534618
-0.006562	-0.024357	0.998907	-0.039348	-2.759847	0.860985	-175.509191
-0.006562	-0.024357	0.998907	-0.039348	-2.759847	0.860985	-175.509191
-0.006562	-0.024357	0.998907	-0.039348	-2.759847	0.860985	-175.509191
-0.006562	-0.024357	0.998907	-0.039348	-2.759847	0.860985	-175.509191
-0.006629	-0.024574	0.998892	-0.039588	-2.784197	0.870298	-175.482043
-0.010373	-0.022888	0.997401	-0.067521	-2.537244	1.362791	-172.284500
-0.010373	-0.022888	0.997401	-0.067521	-2.537244	1.362791	-172.284500
-0.010373	-0.022888	0.997401	-0.067521	-2.537244	1.362791	-172.284500
-0.010373	-0.022888	0.997401	-0.067521	-2.537244	1.362791	-172.284500
-0.010559	-0.024043	0.997364	-0.067646	-2.667764	1.393293	-172.272181
-0.009947	-0.023197	0.994503	-0.101623	-2.529313	1.403849	-168.361990
-0.009947	-0.023197	0.994503	-0.101623	-2.529313	1.403849	-168.361990
-0.009947	-0.023197	0.994503	-0.101623	-2.529313	1.403849	-168.361990
-0.009947	-0.023197	0.994503	-0.101623	-2.529313	1.403849	-168.361990
-0.009865	-0.024993	0.994558	-0.100664	-2.736475	1.412736	-168.474746
-0.010797	-0.020197	0.991811	-0.125647	-2.141245	1.518088	-165.588328
-0.010797	-0.020197	0.991811	-0.125647	-2.141245	1.518088	-165.588328
-0.010797	-0.020197	0.991811	-0.125647	-2.141245	1.518088	-165.588328
-0.010797	-0.020197	0.991811	-0.125647	-2.141245	1.518088	-165.588328
-0.010655	-0.020477	0.991789	-0.125788	-2.174912	1.506280	-165.572200
-0.009908	-0.016693	0.990450	-0.136501	-1.740405	1.385774	-164.327229
-0.009908	-0.016693	0.990450	-0.136501	-1.740405	1.385774	-164.327229
-0.009908	-0.016693	0.990450	-0.136501	-1.740405	1.385774	-164.327229
-0.009908	-0.016693	0.990450	-0.136501	-1.740405	1.385774	-164.327229
-0.009626	-0.017392	0.990415	-0.136687	-1.823925	1.365028	-164.306243
-0.012348	-0.019806	0.989641	-0.141656	-2.047008	1.722080	-163.738937
-0.012348	-0.019806	0.989641	-0.141656	-2.047008	1.722080	-163.738937
-0.012348	-0.019806	0.989641	-0.141656	-2.047008	1.722080	-163.738937
-0.012348	-0.019806	0.989641	-0.141656	-2.047008	1.722080	-163.738937
-0.012176	-0.020585	0.989675	-0.141322	-2.138783	1.714475	-163.778626
-0.012688	-0.017884	0.989529	-0.142656	-1.821623	1.731331	-163.620414
-0.012688	-0.017884	0.989529	-0.142656	-1.821623	1.731331	-163.620414
-0.012688	-0.017884	0.989529	-0.142656	-1.821623	1.731331	-163.620414
-0.012688	-0.017884	0.989529	-0.142656	-1.821623	1.731331	-163.620414
-0.012382	-0.018239	0.989551	-0.142487	-1.867180	1.702101	-163.640159
-0.010006	-0.015778	0.990994	-0.132595	-1.640407	1.376145	-164.777876
-0.010006	-0.015778	0.990994	-0.132595	-1.640407	1.376145	-164.777876
-0.010006	-0.015778	0.990994	-0.132595	-1.640407	1.376145	-164.777876
-0.010006	-0.015778	0.990994	-0.132595	-1.640407	1.376145	-164.777876
-0.009260	-0.012686	0.994590	-0.102679	-1.337308	1.204733	-168.225675
-0.009260	-0.012686	0.994590	-0.102679	-1.337308	1.204733	-168.225675
-0.009260	-0.012686	0.994590	-0.102679	-1.337308	1.204733	-168.225675
-0.009260	-0.012686	0.994590	-0.102679	-1.337308	1.204733	-168.225675
-0.009260	-0.012686	0.994590	-0.102679	-1.337308	1.204733	-168.225675
-0.008737	-0.012232	0.994618	-0.102513	-1.291871	1.139564	-168.243715
-0.008313	-0.011405	0.998289	-0.056740	-1.250930	1.025179	-173.505123
-0.008313	-0.011405	0.998289	-0.056740	-1.250930	1.025179	-173.505123
-0.008313	-0.011405	0.998289	-0.056740	-1.250930	1.025179	-173.505123
-0.008313	-0.011405	0.998289	-0.056740	-1.250930	1.025179	-173.505123
-0.008521	-0.014455	0.999848	-0.004836	-1.651918	0.984344	-179.459947
-0.008521	-0.014455	0.999848	-0.004836	-1.651918	0.984344	-179.459947
-0.008521	-0.014455	0.999848	-0.004836	-1.651918	0.984344	-179.459947
-0.008521	-0.014455	0.999848	-0.004836	-1.651918	0.984344	-179.459947
-0.008521	-0.014455	0.999848	-0.004836	-1.651918	0.984344	-179.459947
-0.004474	-0.015531	0.998725	0.047814	-1.802315	0.426938	174.511395
-0.004474	-0.015531	0.998725	0.047814	-1.802315	0.426938	174.511395
-0.004474	-0.015531	0.998725	0.047814	-1.802315	0.426938	174.511395
-0.004474	-0.015531	0.998725	0.047814	-1.802315	0.426938	174.511395
-0.004474	-0.015531	0.998725	0.047814	-1.802315	0.426938	174.511395
-0.001381	-0.018334	0.995913	0.088430	-2.106803	-0.028180	169.852216
-0.001381	-0.018334	0.995913	0.088430	-2.106803	-0.028180	169.852216
-0.001381	-0.018334	0.995913	0.088430	-2.106803	-0.028180	169.852216
-0.001381	-0.018334	0.995913	0.088430	-2.106803	-0.028180	169.852216
-0.001381	-0.018334	0.995913	0.088430	-2.106803	-0.028180	169.852216
-0.000944	-0.018738	0.995907	0.088418	-2.148497	-0.082121	169.854547
-0.000944	-0.018738	0.995907	0.088418	-2.148497	-0.082121	169.854547
-0.000944	-0.018738	0.995907	0.088418	-2.148497	-0.082121	169.854547
-0.000944	-0.018738	0.995907	0.088418	-2.148497	-0.082121	169.854547
-0.000944	-0.018738	0.995907	0.088418	-2.148497	-0.082121	169.854547
-0.002248	-0.025783	0.993907	0.107141	-2.965437	-0.060517	167.696364
-0.000416	-0.026102	0.993436	0.111371	-2.978122	-0.285762	167.214343
-0.000416	-0.026102	0.993436	0.111371	-2.978122	-0.285762	167.214343
-0.000416	-0.026102	0.993436	0.111371	-2.978122	-0.285762	167.214343
-0.000416	-0.026102	0.993436	0.111371	-2.978122	-0.285762	167.214343
-0.004318	-0.024834	0.992912	0.116146	-2.884297	0.160775	166.652232
-0.004318	-0.024834	0.992912	0.116146	-2.884297	0.160775	166.652232
-0.004318	-0.024834	0.992912	0.116146	-2.884297	0.160775	166.652232
-0.004318	-0.024834	0.992912	0.116146	-2.884297	0.160775	166.652232
-0.004318	-0.024834	0.992912	0.116146	-2.884297	0.160775	166.652232
-0.004111	-0.026187	0.992745	0.117284	-3.035713	0.115721	166.521422
-0.003302	-0.028626	0.992403	0.119603	-3.302465	-0.016827	166.256361
-0.003302	-0.028626	0.992403	0.119603	-3.302465	-0.016827	166.256361
-0.003302	-0.028626	0.992403	0.119603	-3.302465	-0.016827	166.256361
-0.003302	-0.028626	0.992403	0.119603	-3.302465	-0.016827	166.256361
-0.002881	-0.029461	0.992307	0.120210	-3.391680	-0.078228	166.187787
-0.002881	-0.029461	0.992307	0.120210	-3.391680	-0.078228	166.187787
-0.002881	-0.029461	0.992307	0.120210	-3.391680	-0.078228	166.187787
-0.002881	-0.029461	0.992307	0.120210	-3.391680	-0.078228	166.187787
-0.002881	-0.029461	0.992307	0.120210	-3.391680	-0.078228	166.187787
-0.007830	-0.027228	0.992966	0.114960	-3.203107	0.532262	166.777156
-0.007830	-0.027228	0.992966	0.114960	-3.203107	0.532262	166.777156
-0.007830	-0.027228	0.992966	0.114960	-3.203107	0.532262	166.777156
-0.007830	-0.027228	0.992966	0.114960	-3.203107	0.532262	166.777156
-0.007830	-0.027228	0.992966	0.114960	-3.203107	0.532262	166.777156
-0.007654	-0.028929	0.994925	0.096065	-3.384580	0.554184	168.953430
-0.007654	-0.028929	0.994925	0.096065	-3.384580	0.554184	168.953430
-0.007654	-0.028929	0.994925	0.096065	-3.384580	0.554184	168.953430
-0.007654	-0.028929	0.994925	0.096065	-3.384580	0.554184	168.953430
-0.007654	-0.028929	0.994925	0.096065	-3.384580	0.554184	168.953430
-0.007366	-0.029226	0.994880	0.096464	-3.415491	0.516704	168.908371
-0.011278	-0.030665	0.997819	0.057356	-3.583392	1.088064	173.386324
-0.011428	-0.030529	0.997825	0.057292	-3.568757	1.106345	173.393259
-0.011428	-0.030529	0.997825	0.057292	-3.568757	1.106345	173.393259
-0.011428	-0.030529	0.997825	0.057292	-3.568757	1.106345	173.393259
-0.011980	-0.032037	0.999330	0.012988	-3.690079	1.324325	178.468108
-0.011980	-0.032037	0.999330	0.012988	-3.690079	1.324325	178.468108
-0.011980	-0.032037	0.999330	0.012988	-3.690079	1.324325	178.468108
-0.011980	-0.032037	0.999330	0.012988	-3.690079	1.324325	178.468108
-0.011980	-0.032037	0.999330	0.012988	-3.690079	1.324325	178.468108
-0.011726	-0.032243	0.998949	-0.030386	-3.653717	1.454715	-176.561833
-0.011726	-0.032243	0.998949	-0.030386	-3.653717	1.454715	-176.561833
-0.011726	-0.032243	0.998949	-0.030386	-3.653717	1.454715	-176.561833
-0.011726	-0.032243	0.998949	-0.030386	-3.653717	1.454715	-176.561833
-0.011726	-0.032243	0.998949	-0.030386	-3.653717	1.454715	-176.561833
-0.011828	-0.031046	0.996540	-0.076182	-3.445502	1.621943	-171.305667
-0.011828	-0.031046	0.996540	-0.076182	-3.445502	1.621943	-171.305667
-0.011828	-0.031046	0.996540	-0.076182	-3.445502	1.621943	-171.305667
-0.011828	-0.031046	0.996540	-0.076182	-3.445502	1.621943	-171.305667
-0.011828	-0.031046	0.996540	-0.076182	-3.445502	1.621943	-171.305667
-0.011209	-0.032522	0.996577	-0.075169	-3.621193	1.560390	-171.422346
-0.010717	-0.030855	0.991766	-0.123828	-3.357862	1.656018	-165.814751
-0.010717	-0.030855	0.991766	-0.123828	-3.357862	1.656018	-165.814751
-0.010717	-0.030855	0.991766	-0.123828	-3.357862	1.656018	-165.814751
-0.010717	-0.030855	0.991766	-0.123828	-3.357862	1.656018	-165.814751
-0.010677	-0.031199	0.991833	-0.123207	-3.398609	1.654214	-165.886890
-0.012316	-0.030874	0.984314	-0.173266	-3.241580	2.002577	-160.089992
-0.012191	-0.031593	0.984408	-0.172612	-3.326600	2.000515	-160.167139
-0.012191	-0.031593	0.984408	-0.172612	-3.326600	2.000515	-160.167139
-0.012191	-0.031593	0.984408	-0.172612	-3.326600	2.000515	-160.167139
-0.013073	-0.033018	0.971686	-0.233590	-3.331181	2.340100	-153.033622
-0.013073	-0.033018	0.971686	-0.233590	-3.331181	2.340100	-153.033622
-0.013073	-0.033018	0.971686	-0.233590	-3.331181	2.340100	-153.033622
-0.013073	-0.033018	0.971686	-0.233590	-3.331181	2.340100	-153.033622
-0.013073	-0.033018	0.971686	-0.233590	-3.331181	2.340100	-153.033622
-0.012267	-0.035474	0.951882	-0.304158	-3.447425	2.575330	-144.636689
-0.012267	-0.035474	0.951882	-0.304158	-3.447425	2.575330	-144.636689
-0.012267	-0.035474	0.951882	-0.304158	-3.447425	2.575330	-144.636689
-0.012267	-0.035474	0.951882	-0.304158	-3.447425	2.575330	-144.636689
-0.012267	-0.035474	0.951882	-0.304158	-3.447425	2.575330	-144.636689
-0.010864	-0.037866	0.921487	-0.386407	-3.523899	2.824991	-134.587402
-0.010864	-0.037866	0.921487	-0.386407	-3.523899	2.824991	-134.587402
-0.010864	-0.037866	0.921487	-0.386407	-3.523899	2.824991	-134.587402
-0.010864	-0.037866	0.921487	-0.386407	-3.523899	2.824991	-134.587402
-0.010864	-0.037866	0.921487	-0.386407	-3.523899	2.824991	-134.587402
-0.010973	-0.038451	0.921540	-0.386218	-3.581616	2.861687	-134.612314
-0.011237	-0.036545	0.884635	-0.464714	-3.112276	3.086712	-124.656437
-0.011237	-0.036545	0.884635	-0.464714	-3.112276	3.086712	-124.656437
-0.011237	-0.036545	0.884635	-0.464714	-3.112276	3.086712	-124.656437
-0.011237	-0.036545	0.884635	-0.464714	-3.112276	3.086712	-124.656437
-0.011013	-0.036297	0.884665	-0.464681	-3.099090	3.050649	-124.660055
0.009149	0.035114	-0.841752	0.538643	-2.827459	3.051310	-114.844396
0.009149	0.035114	-0.841752	0.538643	-2.827459	3.051310	-114.844396
0.009149	0.035114	-0.841752	0.538643	-2.827459	3.051310	-114.844396
0.009149	0.035114	-0.841752	0.538643	-2.827459	3.051310	-114.844396
0.008744	0.034531	-0.841885	0.538480	-2.796635	2.975641	-114.865689
0.009606	0.032149	-0.800235	0.598748	-2.292926	3.088154	-106.453027
0.009606	0.032149	-0.800235	0.598748	-2.292926	3.088154	-106.453027
0.009606	0.032149	-0.800235	0.598748	-2.292926	3.088154	-106.453027
0.009606	0.032149	-0.800235	0.598748	-2.292926	3.088154	-106.453027
0.009745	0.032071	-0.799960	0.599116	-2.274795	3.096611	-106.400033
0.012681	0.029487	-0.768790	0.638696	-1.672570	3.277069	-100.609543
0.012681	0.029487	-0.768790	0.638696	-1.672570	3.277069	-100.609543
0.012681	0.029487	-0.768790	0.638696	-1.672570	3.277069	-100.609543
0.012681	0.029487	-0.768790	0.638696	-1.672570	3.277069	-100.609543
0.013877	0.025790	-0.749588	0.661256	-1.165589	3.147791	-97.197176
0.013877	0.025790	-0.749588	0.661256	-1.165589	3.147791	-97.197176
0.013877	0.025790	-0.749588	0.661256	-1.165589	3.147791	-97.197176
0.013877	0.025790	-0.749588	0.661256	-1.165589	3.147791	-97.197176
0.013877	0.025790	-0.749588	0.661256	-1.165589	3.147791	-97.197176
0.014989	0.021003	-0.745214	0.666325	-0.649906	2.884900	-96.414077
0.014989	0.021003	-0.745214	0.666325	-0.649906	2.884900	-96.414077
0.014989	0.021003	-0.745214	0.666325	-0.649906	2.884900	-96.414077
0.014989	0.021003	-0.745214	0.666325	-0.649906	2.884900	-96.414077
0.014989	0.021003	-0.745214	0.666325	-0.649906	2.884900	-96.414077
0.015607	0.021696	-0.745303	0.666190	-0.662439	2.990548	-96.433340
0.010643	0.020048	-0.743438	0.668419	-0.893570	2.443018	-96.102154
0.012203	0.021682	-0.743144	0.668669	-0.912408	2.701541	-96.060773
0.012203	0.021682	-0.743144	0.668669	-0.912408	2.701541	-96.060773
0.012203	0.021682	-0.743144	0.668669	-0.912408	2.701541	-96.060773
0.008611	0.019813	-0.741272	0.670857	-1.021865	2.255146	-95.729427
0.008611	0.019813	-0.741272	0.670857	-1.021865	2.255146	-95.729427
0.008611	0.019813	-0.741272	0.670857	-1.021865	2.255146	-95.729427
0.008611	0.019813	-0.741272	0.670857	-1.021865	2.255146	-95.729427
0.008611	0.019813	-0.741272	0.670857	-1.021865	2.255146	-95.729427
0.010032	0.021326	-0.741444	0.670601	-1.042057	2.491937	-95.766964
0.010806	0.019949	-0.739941	0.672289	-0.859837	2.453846	-95.503660
0.011468	0.020662	-0.739877	0.672327	-0.869175	2.565018	-95.496546
0.011388	0.018836	-0.738994	0.673353	-0.717031	2.418477	-95.337125
0.011388	0.018836	-0.738994	0.673353	-0.717031	2.418477	-95.337125
0.012186	0.019579	-0.738939	0.673378	-0.718287	2.543480	-95.331571
0.011779	0.018126	-0.732172	0.680776	-0.602432	2.403004	-94.179067
0.011779	0.018126	-0.732172	0.680776	-0.602432	2.403004	-94.179067
0.011779	0.018126	-0.732172	0.680776	-0.602432	2.403004	-94.179067
0.011779	0.018126	-0.732172	0.680776	-0.602432	2.403004	-94.179067
0.012358	0.018812	-0.732097	0.680829	-0.614640	2.505196	-94.169569
0.012358	0.018812	-0.732097	0.680829	-0.614640	2.505196	-94.169569
0.012358	0.018812	-0.732097	0.680829	-0.614640	2.505196	-94.169569
0.012358	0.018812	-0.732097	0.680829	-0.614640	2.505196	-94.169569
0.012358	0.018812	-0.732097	0.680829	-0.614640	2.505196	-94.169569
0.010690	0.022185	-0.711958	0.701790	-0.951335	2.657190	-90.846219
0.010690	0.022185	-0.711958	0.701790	-0.951335	2.657190	-90.846219
0.010690	0.022185	-0.711958	0.701790	-0.951335	2.657190	-90.846219
0.010690	0.022185	-0.711958	0.701790	-0.951335	2.657190	-90.846219
0.010690	0.022185	-0.711958	0.701790	-0.951335	2.657190	-90.846219
0.010837	0.022388	-0.711992	0.701747	-0.956243	2.685470	-90.852815
